CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,Canceled,Revenue,Subscription Duration
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,200",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,442",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,912",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,230",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,964",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,354",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,762",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,182",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,677",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,641",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"2,734",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,332",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,587",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,403",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,384",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"1,428",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,773",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,311",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"2,524",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,348",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,863",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"1,246",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,776",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,080",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,414",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,751",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,506",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,977",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,838",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,773",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"1,686",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"2,798",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,097",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"1,778",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,352",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,446",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,290",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,615",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,071",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,565",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,574",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,316",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"1,111",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"1,784",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,456",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,672",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,083",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"2,496",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,189",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,151",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,679",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,307",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"2,173",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,345",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,498",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,614",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"1,666",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,679",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"1,723",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,327",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,689",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,915",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,405",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,540",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,062",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,156",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,316",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,031",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,205",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,401",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,730",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"2,616",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,790",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"1,631",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,195",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,017",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,998",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"2,759",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"2,101",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,402",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,338",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,181",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,066",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,881",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,218",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,819",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"1,329",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"1,406",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,619",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,535",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"2,647",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,753",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,680",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"1,183",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"2,032",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,909",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,155",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,282",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,331",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,240",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,677",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"1,996",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,045",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"2,408",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,292",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,181",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,221",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"2,506",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,731",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,055",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,190",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,863",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,655",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,885",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,645",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"2,279",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,485",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,996",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,166",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,182",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,396",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"1,523",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"2,097",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"2,089",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,136",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,120",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,081",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,512",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,962",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,926",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"2,692",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,917",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,488",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,536",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,393",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,995",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,013",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,598",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,198",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,826",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,870",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,695",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,601",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,903",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,870",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,864",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,565",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,507",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,813",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,603",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,237",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,165",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,221",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,466",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,614",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,319",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,799",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"2,777",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,534",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,349",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,835",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"2,121",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"2,201",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,440",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,889",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"2,172",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,864",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,436",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,337",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,790",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"1,734",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,334",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,099",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,900",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,789",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"1,028",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,550",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,512",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,549",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,953",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,885",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,456",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"1,209",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,698",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"1,055",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,527",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,250",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,826",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,477",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,270",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,274",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,145",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,519",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,336",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,583",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,127",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,069",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"1,910",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,009",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,043",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,328",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,311",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"2,768",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,899",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"2,066",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,321",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,405",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"2,813",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,454",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,602",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"1,766",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"2,471",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,757",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,762",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,016",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,603",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,471",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,809",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,121",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,732",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,099",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,456",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"1,684",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,291",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,862",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,169",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"1,282",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,046",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,511",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,389",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"2,186",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,172",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,317",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"1,699",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"2,414",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,938",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,928",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,597",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"2,672",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"1,877",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,903",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,725",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,834",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"2,359",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,029",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,073",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,818",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,577",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,198",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,431",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,009",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,554",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,162",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,937",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,991",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,932",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,750",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,518",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"1,247",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,098",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"1,734",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,413",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,864",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,175",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,059",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,024",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,727",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,427",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,732",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,405",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,489",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,664",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,493",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"1,885",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,477",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,898",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"2,669",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,934",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"1,866",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"2,214",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,926",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,381",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"1,656",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"2,204",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"1,428",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,764",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,994",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,482",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,582",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"1,049",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,741",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,026",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"1,255",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,100",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"2,846",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,245",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"2,946",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,681",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,533",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,635",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,072",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,269",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,893",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"2,024",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,991",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,927",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,418",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,463",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,943",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,359",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,042",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"2,728",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,358",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,253",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,343",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"2,544",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"1,220",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,432",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,527",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"1,926",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"1,726",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,010",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,465",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,172",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,217",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,094",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,992",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,678",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,400",12
219,Dan,East,Basic,31/07/2023,31/07/2024,FALSE,"2,132",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,214",12
205,James,North,Basic,31/05/2022,31/05/2023,FALSE,"2,334",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"1,727",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"1,990",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"2,988",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"2,509",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,754",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"1,389",12
218,Sophia,South,Premium,30/06/2023,30/06/2024,FALSE,"1,689",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"2,739",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,984",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,166",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"1,884",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"1,653",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"2,387",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"2,574",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,663",12
212,Anna,West,Standard,31/12/2022,31/12/2023,FALSE,"1,851",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"1,728",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"1,357",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"2,768",12
216,Grace,West,Standard,30/04/2023,30/04/2024,TRUE,"2,819",12
217,Rob,North,Basic,31/05/2023,31/05/2024,TRUE,"1,275",12
220,Nina,West,Standard,31/08/2023,31/08/2024,TRUE,"1,107",12
201,John,North,Basic,31/01/2022,31/01/2023,FALSE,"2,998",12
202,Jane,South,Premium,28/02/2022,28/02/2023,TRUE,"1,171",12
203,Alex,East,Basic,31/03/2022,31/03/2023,FALSE,"1,188",12
204,Maria,West,Standard,30/04/2022,30/04/2023,TRUE,"2,896",12
206,Ella,South,Premium,30/06/2022,30/06/2023,TRUE,"2,035",12
207,Mike,East,Basic,31/07/2022,31/07/2023,FALSE,"2,170",12
208,Sara,West,Standard,31/08/2022,31/08/2023,FALSE,"2,071",12
209,Tom,North,Basic,30/09/2022,30/09/2023,TRUE,"2,109",12
210,Eva,South,Premium,31/10/2022,31/10/2023,TRUE,"1,488",12
211,Liam,East,Basic,30/11/2022,30/11/2023,FALSE,"2,165",12
213,Chris,North,Basic,31/01/2023,31/01/2024,TRUE,"2,563",12
214,Zoe,South,Premium,28/02/2023,29/02/2024,FALSE,"2,501",12
215,Paul,East,Basic,31/03/2023,31/03/2024,FALSE,"1,316",12
